Threshold,FPR,TPR
0.244433519867777,0.213,0.9291327332476068
0.24338224830192615,0.2145,0.9291327332476068
0.2431903442648122,0.2145,0.9294184883554794
0.24265698275145345,0.215,0.9294184883554794
0.24251160532542215,0.215,0.9295613659094156
0.242434148422937,0.2155,0.9295613659094156
0.2419344188574156,0.2155,0.9299899985712244
0.241101085615129,0.216,0.9299899985712244
0.24022410447024362,0.216,0.930275753679097
0.23989167154773328,0.2165,0.930275753679097
0.23826597776981398,0.2165,0.9309901414487785
0.2382618781710748,0.217,0.9309901414487785
0.2378818628760289,0.217,0.931275896556651
0.2377249826097379,0.218,0.931275896556651
0.23766993617399326,0.218,0.9314187741105873
0.23723576207604077,0.2185,0.9314187741105873
0.23453241619084533,0.2185,0.9321331618802686
0.2341124985576103,0.219,0.9321331618802686
0.23335116408326523,0.219,0.9327046720960137
0.23286035497447252,0.2205,0.9327046720960137
0.23242692851380137,0.2205,0.93284754964995
0.2323980501855882,0.221,0.93284754964995
0.23089218045975687,0.221,0.9342763251893128
0.2306984080517518,0.2215,0.9342763251893128
0.23049100092768335,0.2215,0.9344192027432491
0.23026599028273445,0.2225,0.9344192027432491
0.22947128863217497,0.2225,0.9347049578511216
0.22940282523931785,0.223,0.9347049578511216
0.22914117588353045,0.223,0.9349907129589942
0.2290288599658795,0.2235,0.9349907129589942
0.22858766245876122,0.2235,0.9352764680668667
0.22834666402771625,0.224,0.9352764680668667
0.2280252999221316,0.224,0.935419345620803
0.2274530378461868,0.226,0.935419345620803
0.22736981396493408,0.226,0.9355622231747392
0.22662901703392524,0.2265,0.9355622231747392
0.22642460947090234,0.2265,0.9358479782826118
0.225657164461307,0.2285,0.9358479782826118
0.2256356371168817,0.2285,0.9359908558365481
0.22523949533371457,0.23,0.9359908558365481
0.22517383920409095,0.23,0.9361337333904843
0.22447676592897287,0.2315,0.9361337333904843
0.22405559449613602,0.2315,0.9362766109444206
0.22368208214825108,0.2325,0.9362766109444206
0.22297276400245322,0.2325,0.9367052436062294
0.22290955087901693,0.233,0.9367052436062294
0.22257683804460793,0.233,0.936990998714102
0.22206859564639636,0.2335,0.936990998714102
0.22087207550862056,0.2335,0.9378482640377197
0.2198725304216042,0.236,0.9378482640377197
0.2191374126692906,0.236,0.9382768966995285
0.21805613467794058,0.2375,0.9382768966995285
0.21791218381629185,0.2375,0.9384197742534648
0.21746262426973276,0.2385,0.9384197742534648
0.21735113226210756,0.2385,0.9385626518074011
0.21724068866157797,0.239,0.9385626518074011
0.21715421565726528,0.239,0.9387055293613373
0.21705121429836777,0.2395,0.9387055293613373
0.21652815019468183,0.2395,0.9389912844692099
0.21636885210646334,0.241,0.9389912844692099
0.2157472425989354,0.241,0.9398485497928275
0.21495841464789273,0.243,0.9398485497928275
0.21485502746704982,0.243,0.9399914273467638
0.21480869426681137,0.2435,0.9399914273467638
0.21479199402727014,0.2435,0.9401343049007
0.21412877449365114,0.2445,0.9401343049007
0.2140637014869188,0.2445,0.9402771824546364
0.21397417403011884,0.2455,0.9402771824546364
0.21342148804878033,0.2455,0.9404200600085727
0.21189772815164956,0.248,0.9404200600085727
0.21166627872469185,0.248,0.940562937562509
0.21145586413662007,0.249,0.940562937562509
0.2110266467146629,0.249,0.9408486926703815
0.21085154290486863,0.25,0.9408486926703815
0.2097531655755066,0.25,0.9415630804400629
0.2097429311750143,0.2505,0.9415630804400629
0.2088396338155136,0.2505,0.942134590655808
0.2087641374419406,0.251,0.942134590655808
0.20869234309309273,0.251,0.9422774682097442
0.2084166710979101,0.2515,0.9422774682097442
0.20768938889202035,0.2515,0.9432776110872982
0.20752014392825988,0.2525,0.9432776110872982
0.20674549576896495,0.2525,0.9438491213030433
0.20658491575217214,0.253,0.9438491213030433
0.2065729108093842,0.253,0.9439919988569796
0.2065620464661618,0.2535,0.9439919988569796
0.20617621262715666,0.2535,0.9442777539648521
0.20578233082496838,0.254,0.9442777539648521
0.20556416600146948,0.254,0.9445635090727247
0.20501904843958785,0.2555,0.9445635090727247
0.2043152327216632,0.2555,0.9458494070581511
0.2037417513437958,0.257,0.9458494070581511
0.20361707195065734,0.257,0.9459922846120874
0.20220295260661622,0.26,0.9459922846120874
0.20184766223340372,0.26,0.9467066723817689
0.20167606780458922,0.261,0.9467066723817689
0.20119792729759683,0.261,0.9468495499357051
0.20108058225236886,0.262,0.9468495499357051
0.20033370741727682,0.262,0.9471353050435777
0.2002917035365764,0.2625,0.9471353050435777
0.1997161359487596,0.2625,0.947278182597514
0.1993405712248221,0.2635,0.947278182597514
0.198963694997724,0.2635,0.9474210601514502
0.19859655342877042,0.264,0.9474210601514502
0.19757356884486516,0.264,0.947849692813259
0.19684352345960499,0.2655,0.947849692813259
0.19623104223930563,0.2655,0.9482783254750679
0.19618704726421127,0.266,0.9482783254750679
0.19524682706947813,0.266,0.9487069581368767
0.19512371836798872,0.267,0.9487069581368767
0.19471329284442168,0.267,0.9489927132447492
0.1946229502052602,0.2675,0.9489927132447492
0.19369023454659437,0.2675,0.9492784683526218
0.19312393506761902,0.269,0.9492784683526218
0.19300532621913702,0.269,0.9494213459065581
0.1928439961814627,0.2695,0.9494213459065581
0.1927997937765904,0.2695,0.9495642234604944
0.19259619977351075,0.2705,0.9495642234604944
0.19255346837201506,0.2705,0.9497071010144307
0.19250083289593484,0.271,0.9497071010144307
0.19204721627581958,0.271,0.949849978568367
0.19190214007259815,0.2725,0.949849978568367
0.191545263582577,0.2725,0.9499928561223032
0.19136958201914575,0.273,0.9499928561223032
0.19048015763312956,0.273,0.9502786112301758
0.1904006631152157,0.274,0.9502786112301758
0.19027091355223708,0.274,0.9508501214459208
0.19017199309340233,0.2745,0.9508501214459208
0.1901700683727621,0.2745,0.9509929989998571
0.1894270537911467,0.2765,0.9509929989998571
0.18881113301938987,0.2765,0.9512787541077297
0.18731388752203593,0.2785,0.9512787541077297
0.18712464984071994,0.2785,0.9515645092156022
0.18629092822735288,0.28,0.9515645092156022
0.18623650866602537,0.28,0.9517073867695385
0.18559548586309899,0.2815,0.9517073867695385
0.18522951458616957,0.2815,0.951993141877411
0.1847895190724732,0.2825,0.951993141877411
0.18459178757532396,0.2825,0.9521360194313473
0.18338372877346948,0.2845,0.9521360194313473
0.18317132557395294,0.2845,0.9524217745392198
0.18297761906894347,0.285,0.9524217745392198
0.18294168631603855,0.285,0.9525646520931562
0.1829149819678095,0.2855,0.9525646520931562
0.18251749177405008,0.2855,0.9527075296470925
0.1822117261446378,0.286,0.9527075296470925
0.18211850547550393,0.286,0.9528504072010288
0.1819864194281332,0.2865,0.9528504072010288
0.18189223219238312,0.2865,0.952993284754965
0.18145587565938598,0.289,0.952993284754965
0.18139685737002514,0.289,0.9531361623089013
0.18103713861530862,0.2895,0.9531361623089013
0.18001681904556757,0.2895,0.9538505500785827
0.17965900077479183,0.2905,0.9538505500785827
0.17917646342836235,0.2905,0.9539934276325189
0.17881464393949953,0.2915,0.9539934276325189
0.17857382363282848,0.2915,0.9542791827403915
0.17799314972012512,0.293,0.9542791827403915
0.1776582518246403,0.293,0.9548506929561366
0.17758096181154304,0.2935,0.9548506929561366
0.17753903170252047,0.2935,0.9549935705100728
0.17653269432939112,0.2955,0.9549935705100728
0.17649405876667545,0.2955,0.9551364480640091
0.17605415593154222,0.296,0.9551364480640091
0.17554126868444764,0.296,0.9558508358336906
0.17539898269618545,0.297,0.9558508358336906
0.17529191649806214,0.297,0.9559937133876268
0.17486814607164353,0.2985,0.9559937133876268
0.17426575299194375,0.2985,0.9565652236033719
0.17414641734802408,0.299,0.9565652236033719
0.17405844592017322,0.299,0.9567081011573082
0.17384094539909478,0.3,0.9567081011573082
0.1737935125505984,0.3,0.9568509787112445
0.17342403673810175,0.3015,0.9568509787112445
0.17319704964045582,0.3015,0.9569938562651807
0.1728646255271382,0.303,0.9569938562651807
0.1727359666687149,0.303,0.9572796113730533
0.17266940179355886,0.304,0.9572796113730533
0.17252684394229015,0.304,0.9575653664809258
0.17217805615425033,0.3055,0.9575653664809258
0.17160513299598723,0.3055,0.9577082440348621
0.17155248428547343,0.306,0.9577082440348621
0.1714400791942435,0.306,0.9578511215887984
0.17087952820507957,0.307,0.9578511215887984
0.17083257238451102,0.307,0.9579939991427346
0.17047870623729716,0.3085,0.9579939991427346
0.1691168567922278,0.3085,0.9585655093584797
0.16904363565869568,0.3095,0.9585655093584797
0.16899580793452737,0.3095,0.9587083869124161
0.1687756240280732,0.31,0.9587083869124161
0.16825062406387112,0.31,0.9594227746820975
0.16779003575224488,0.3105,0.9594227746820975
0.16765413475543758,0.3105,0.9595656522360337
0.16712004731841887,0.3115,0.9595656522360337
0.16647564031462822,0.3115,0.9599942848978426
0.1657090176931971,0.3125,0.9599942848978426
0.1656604435063124,0.3125,0.9601371624517788
0.16546583588467648,0.3135,0.9601371624517788
0.16530119023607798,0.3135,0.9602800400057151
0.1652040270380021,0.314,0.9602800400057151
0.16506917517958278,0.314,0.9607086726675239
0.16436870496058176,0.316,0.9607086726675239
0.16332013689948424,0.316,0.961280182883269
0.16269613796253526,0.3165,0.961280182883269
0.16257280481371986,0.3165,0.9614230604372053
0.162540839108418,0.317,0.9614230604372053
0.16219166200085217,0.317,0.9617088155450779
0.16207794770794548,0.3175,0.9617088155450779
0.16207416992611887,0.3175,0.9618516930990142
0.16127031915078627,0.318,0.9618516930990142
0.16089854600704379,0.318,0.9621374482068867
0.16070472473843592,0.319,0.9621374482068867
0.16065043638290694,0.319,0.962280325760823
0.15967544443621165,0.3205,0.962280325760823
0.15843836045967163,0.3205,0.9627089584226318
0.15829403350409008,0.321,0.9627089584226318
0.15826419668551292,0.321,0.9628518359765681
0.15810404985443247,0.3215,0.9628518359765681
0.15795593170799402,0.3215,0.9631375910844406
0.15747471519830267,0.3235,0.9631375910844406
0.1567696331275313,0.3235,0.9634233461923132
0.15636487356695722,0.3245,0.9634233461923132
0.15635821266346925,0.3245,0.9635662237462495
0.15473107997044597,0.3275,0.9635662237462495
0.15454858095173651,0.3275,0.9637091013001857
0.1530127161088695,0.3295,0.9637091013001857
0.15260598801672337,0.3295,0.9641377339619945
0.15228116840816824,0.33,0.9641377339619945
0.15179499984025716,0.33,0.9645663666238034
0.15121722041957997,0.3315,0.9645663666238034
0.15063997544583269,0.3315,0.964852121731676
0.1498763684983923,0.334,0.964852121731676
0.14935851135088155,0.334,0.9652807543934848
0.1489836010485824,0.3355,0.9652807543934848
0.1488437287470368,0.3355,0.9654236319474211
0.14833349066538423,0.338,0.9654236319474211
0.14832598751500436,0.338,0.9655665095013574
0.14827445866589467,0.3385,0.9655665095013574
0.14787890993137429,0.3385,0.9657093870552936
0.14652035172084296,0.344,0.9657093870552936
0.14627987874034148,0.344,0.9661380197171024
0.1459290560458031,0.346,0.9661380197171024
0.14579741719757117,0.346,0.9662808972710387
0.1450244040350116,0.348,0.9662808972710387
0.14499320351762054,0.348,0.966423774824975
0.1443278167340389,0.35,0.966423774824975
0.1441535228394691,0.35,0.9667095299328475
0.14394462650028836,0.3505,0.9667095299328475
0.14355030182362133,0.3505,0.9671381625946563
0.14301979960993724,0.3515,0.9671381625946563
0.1428733815878734,0.3515,0.9672810401485926
0.14285949903718564,0.352,0.9672810401485926
0.142625872341264,0.352,0.9674239177025289
0.14234308853707522,0.353,0.9674239177025289
0.14136229248405907,0.353,0.9682811830261466
0.14088875513744223,0.3555,0.9682811830261466
0.14066490225251804,0.3555,0.9684240605800829
0.14058030861538467,0.356,0.9684240605800829
0.1400000117564684,0.356,0.9687098156879554
0.13969989886544268,0.359,0.9687098156879554
0.13966872179782575,0.359,0.968995570795828
0.1387894150213021,0.3615,0.968995570795828
0.13855402541657116,0.3615,0.9691384483497643
0.1376337987343246,0.363,0.9691384483497643
0.1374830003436035,0.363,0.9694242034576368
0.13744729111751566,0.3635,0.9694242034576368
0.13721505626579816,0.3635,0.9697099585655093
0.1365622526411762,0.3655,0.9697099585655093
0.13648588742578666,0.3655,0.9698528361194456
0.13631446493691715,0.366,0.9698528361194456
0.1362968664155466,0.366,0.9699957136733819
0.136286450605473,0.3665,0.9699957136733819
0.1362012322936475,0.3665,0.9701385912273182
0.13567241651603756,0.368,0.9701385912273182
0.13541610170547452,0.368,0.9702814687812544
0.13535053566274807,0.3685,0.9702814687812544
0.13530398929220397,0.3685,0.9704243463351907
0.13512203352158572,0.369,0.9704243463351907
0.1349308841548572,0.369,0.9707101014430632
0.13420478741660913,0.371,0.9707101014430632
0.13407996209255352,0.371,0.9708529789969995
0.13391950010637843,0.3715,0.9708529789969995
0.13368065673509713,0.3715,0.9711387341048722
0.1330916582856327,0.373,0.9711387341048722
0.13265083765100993,0.373,0.9712816116588084
0.13231218861104038,0.3755,0.9712816116588084
0.13228411250965863,0.3755,0.9714244892127447
0.13200978150779036,0.3765,0.9714244892127447
0.13187846314227974,0.3765,0.971567366766681
0.13165269048213757,0.377,0.971567366766681
0.13137329640350717,0.377,0.9717102443206173
0.1310040642078242,0.378,0.9717102443206173
0.1309924483760303,0.378,0.9718531218745535
0.13084217515143332,0.38,0.9718531218745535
0.13043971972772084,0.38,0.9724246320902986
0.1303653877348421,0.381,0.9724246320902986
0.1296865733492894,0.381,0.9729961423060437
0.12848051626762103,0.384,0.9729961423060437
0.1282058167951704,0.384,0.9732818974139162
0.12743286425512368,0.386,0.9732818974139162
0.12720834412375678,0.386,0.9734247749678525
0.12706840080600093,0.387,0.9734247749678525
0.12668000484224834,0.387,0.9737105300757251
0.12633053229227956,0.3885,0.9737105300757251
0.1262477674805734,0.3885,0.9738534076296613
0.1259331601132329,0.389,0.9738534076296613
0.1258837457491664,0.389,0.9739962851835977
0.12491397887610747,0.3925,0.9739962851835977
0.12414397750842565,0.3925,0.9745677953993428
0.12348480177711671,0.3955,0.9745677953993428
0.12275660306588121,0.3955,0.9748535505072153
0.12225076044691453,0.397,0.9748535505072153
0.12220291303357926,0.397,0.9749964280611516
0.1219518457620056,0.398,0.9749964280611516
0.12171569148002365,0.398,0.9751393056150879
0.12069808301445571,0.4025,0.9751393056150879
0.12053780409484073,0.4025,0.9752821831690242
0.11960530204561548,0.4045,0.9752821831690242
0.1194835157238512,0.4045,0.9754250607229604
0.11942286353790961,0.405,0.9754250607229604
0.11916185524745203,0.405,0.9755679382768967
0.11763610076279214,0.4085,0.9755679382768967
0.1172725314681037,0.4085,0.975710815830833
0.11651039249179038,0.41,0.975710815830833
0.11645972422140152,0.41,0.9758536933847692
0.11642249892685308,0.4105,0.9758536933847692
0.11622003717293677,0.4105,0.9761394484926418
0.11547453193681106,0.4135,0.9761394484926418
0.11542295688660276,0.4135,0.976282326046578
0.11516836221004863,0.4145,0.976282326046578
0.11495284266081358,0.4145,0.9764252036005143
0.11471372765771369,0.416,0.9764252036005143
0.11432181839293432,0.416,0.9767109587083869
0.11379818033604838,0.418,0.9767109587083869
0.11370111102169438,0.418,0.9768538362623231
0.11368644621618489,0.4185,0.9768538362623231
0.11362309705786891,0.4185,0.9769967138162595
0.11352958052103891,0.4195,0.9769967138162595
0.11337790148352908,0.4195,0.9771395913701958
0.113353872858437,0.42,0.9771395913701958
0.1133183291850306,0.42,0.9772824689241321
0.11324525573426053,0.4205,0.9772824689241321
0.11295148630016684,0.4205,0.9774253464780683
0.11244139716407578,0.4225,0.9774253464780683
0.11234885612576372,0.4225,0.9775682240320046
0.11230376251612138,0.4235,0.9775682240320046
0.11215210617791722,0.4235,0.9777111015859409
0.1116330454737242,0.4255,0.9777111015859409
0.11154360428448622,0.4255,0.9778539791398771
0.11115192388217214,0.4285,0.9778539791398771
0.11113912420861816,0.4285,0.9779968566938134
0.11071907539023991,0.43,0.9779968566938134
0.1107169712236433,0.43,0.9781397342477497
0.11043873816669568,0.4315,0.9781397342477497
0.11025544911530684,0.4315,0.978282611801686
0.10987104485613042,0.433,0.978282611801686
0.10953606581934303,0.433,0.9784254893556222
0.10948772608779776,0.4335,0.9784254893556222
0.10937084023211177,0.4335,0.9785683669095585
0.10883525032828066,0.4355,0.9785683669095585
0.10877571434353088,0.4355,0.9787112444634948
0.1081161043684042,0.437,0.9787112444634948
0.10788041587049975,0.437,0.9789969995713673
0.10787799022200469,0.4375,0.9789969995713673
0.10765295773793573,0.4375,0.9791398771253036
0.10746088917981218,0.438,0.9791398771253036
0.10722521657119967,0.438,0.979854264894985
0.10591431769067344,0.442,0.979854264894985
0.10586386198390045,0.442,0.9799971424489212
0.10568420941089608,0.443,0.9799971424489212
0.10559001904244754,0.443,0.9802828975567939
0.10441995407184686,0.4455,0.9802828975567939
0.10423722095210888,0.4455,0.9804257751107301
0.10402464550646681,0.4465,0.9804257751107301
0.10394735150384009,0.4465,0.9805686526646664
0.1039136315723099,0.447,0.9805686526646664
0.10363136295875608,0.447,0.980854407772539
0.10250292348908219,0.4495,0.980854407772539
0.10195027819200315,0.4495,0.9811401628804115
0.10191812592819666,0.45,0.9811401628804115
0.1014765538619356,0.45,0.9812830404343478
0.10136232573438145,0.4505,0.9812830404343478
0.10086800554918435,0.4505,0.9818545506500929
0.09962226769347689,0.4545,0.9818545506500929
0.09958656926751619,0.4545,0.9819974282040291
0.09953333452154833,0.455,0.9819974282040291
0.09945336607224914,0.455,0.9821403057579654
0.0994092947357713,0.456,0.9821403057579654
0.09937228868208133,0.456,0.9822831833119017
0.09921457650385095,0.4565,0.9822831833119017
0.09913643512028843,0.4565,0.982426060865838
0.09833549255573298,0.4575,0.982426060865838
0.09826579557505696,0.4575,0.9825689384197742
0.09813948324824165,0.4585,0.9825689384197742
0.09775544638480661,0.4585,0.9827118159737105
0.09774137674760204,0.459,0.9827118159737105
0.097543115650725,0.459,0.9828546935276468
0.09687334807303151,0.4625,0.9828546935276468
0.09679027390817259,0.4625,0.982997571081583
0.09671515851256356,0.463,0.982997571081583
0.09646368482356837,0.463,0.9831404486355194
0.09569973627500261,0.4655,0.9831404486355194
0.09568500855699513,0.4655,0.9832833261894557
0.09505463800816265,0.4685,0.9832833261894557
0.09481631241067179,0.4685,0.983426203743392
0.09391724272264453,0.475,0.983426203743392
0.09383746249629293,0.475,0.9837119588512645
0.09279527879625732,0.4785,0.9837119588512645
0.09266508418034151,0.4785,0.9838548364052008
0.0915208880415912,0.4855,0.9838548364052008
0.09148554863287087,0.4855,0.983997713959137
0.09069649443520489,0.4885,0.983997713959137
0.09061734576427627,0.4885,0.9841405915130733
0.0903962751309198,0.4895,0.9841405915130733
0.08974825882398378,0.4895,0.9842834690670096
0.08905645052788794,0.4915,0.9842834690670096
0.08902983293419721,0.4915,0.9844263466209459
0.08892440573855867,0.493,0.9844263466209459
0.08880136817941327,0.493,0.9847121017288184
0.08798846274114044,0.4975,0.9847121017288184
0.08796462511370862,0.4975,0.9848549792827547
0.0866639921814853,0.5025,0.9848549792827547
0.08633877618990324,0.5025,0.9851407343906272
0.08620588075041168,0.5035,0.9851407343906272
0.08618936982468983,0.5035,0.9852836119445635
0.08526326626689233,0.5075,0.9852836119445635
0.08514131883719692,0.5075,0.9854264894984998
0.08435766578014332,0.5095,0.9854264894984998
0.0843408227664249,0.5095,0.985569367052436
0.08347547740115895,0.5105,0.985569367052436
0.0833989424935454,0.5105,0.9858551221603086
0.0824578974605966,0.5115,0.9858551221603086
0.0824274471402558,0.5115,0.9859979997142448
0.08199354926923973,0.514,0.9859979997142448
0.08193533969391328,0.514,0.9861408772681811
0.08168723604625415,0.5145,0.9861408772681811
0.08148963769659215,0.5145,0.9862837548221175
0.08078870435031817,0.517,0.9862837548221175
0.08072983225136637,0.517,0.98656950992999
0.07970967714004595,0.523,0.98656950992999
0.07944921924313379,0.523,0.9869981425917989
0.07931841174695228,0.524,0.9869981425917989
0.07917462332814552,0.524,0.9871410201457351
0.07876165598502007,0.5275,0.9871410201457351
0.07875987369594245,0.5275,0.9872838976996714
0.07849239058709331,0.5285,0.9872838976996714
0.07847223799991178,0.5285,0.9874267752536077
0.07829454555031831,0.529,0.9874267752536077
0.07829167686691964,0.529,0.9875696528075439
0.0779228664013244,0.531,0.9875696528075439
0.07786198468748433,0.531,0.9877125303614802
0.07713792119642544,0.5345,0.9877125303614802
0.07712783265500647,0.5345,0.9878554079154165
0.07587624409822019,0.5375,0.9878554079154165
0.07580873636996967,0.5375,0.9879982854693528
0.07547605674912054,0.5395,0.9879982854693528
0.07544943515984161,0.5395,0.988141163023289
0.07528853740546206,0.5405,0.988141163023289
0.07528005909788978,0.5405,0.9882840405772253
0.07476216725326293,0.5425,0.9882840405772253
0.07465953865581998,0.5425,0.9884269181311616
0.07409577125331296,0.5455,0.9884269181311616
0.07401918859528507,0.5455,0.9885697956850978
0.07381746808775307,0.5475,0.9885697956850978
0.07376637625834805,0.5475,0.9888555507929704
0.07366300460528433,0.5495,0.9888555507929704
0.07358754093809308,0.5495,0.9889984283469067
0.07330161623406725,0.5515,0.9889984283469067
0.07317196664728451,0.5515,0.9891413059008429
0.07312007363375456,0.552,0.9891413059008429
0.07308719223378529,0.552,0.9892841834547793
0.0729627168187068,0.5525,0.9892841834547793
0.07282281462626028,0.5525,0.9894270610087156
0.07202333159660462,0.5565,0.9894270610087156
0.0719593167611155,0.5565,0.9895699385626519
0.0709382154404385,0.562,0.9895699385626519
0.07078301630125976,0.562,0.9897128161165881
0.0703299134367851,0.565,0.9897128161165881
0.06998646733966012,0.565,0.9899985712244607
0.06929138965408903,0.568,0.9899985712244607
0.06905670060557556,0.568,0.9901414487783969
0.06856195557527993,0.569,0.9901414487783969
0.06832061478054119,0.569,0.9904272038862695
0.06793837786657889,0.572,0.9904272038862695
0.06763343027638134,0.572,0.9905700814402058
0.06639288152549284,0.5785,0.9905700814402058
0.06637639136295341,0.5785,0.990712958994142
0.06595323798485804,0.581,0.990712958994142
0.06591677887895078,0.581,0.9908558365480783
0.06549818502961359,0.5835,0.9908558365480783
0.06543464698462421,0.5835,0.9909987141020146
0.06519546103987167,0.585,0.9909987141020146
0.06504384000194338,0.585,0.9911415916559508
0.06484260532457109,0.587,0.9911415916559508
0.06474292871991352,0.587,0.9912844692098871
0.06461741057871795,0.5875,0.9912844692098871
0.06457563357578286,0.5875,0.9914273467638234
0.06371920753894281,0.5915,0.9914273467638234
0.06339046719081345,0.5915,0.9917131018716959
0.06310425620031337,0.5935,0.9917131018716959
0.06300318094371933,0.5935,0.9918559794256322
0.06258573283854472,0.596,0.9918559794256322
0.0624117432151263,0.596,0.9919988569795685
0.06101282048893676,0.603,0.9919988569795685
0.061001224293428614,0.603,0.9921417345335047
0.06089975917613408,0.604,0.9921417345335047
0.06048139272121486,0.604,0.992284612087441
0.05938095438947302,0.61,0.992284612087441
0.0591587976705983,0.61,0.9924274896413774
0.0589817501196406,0.612,0.9924274896413774
0.05888881009574807,0.612,0.9925703671953137
0.0586499079078391,0.6135,0.9925703671953137
0.05847698886731102,0.6135,0.9927132447492499
0.057782036849429085,0.6195,0.9927132447492499
0.057680388840950676,0.6195,0.9929989998571225
0.05674344750519486,0.6235,0.9929989998571225
0.05669039010059389,0.6235,0.9931418774110587
0.05652177971657105,0.625,0.9931418774110587
0.0563073271698239,0.625,0.993284754964995
0.054904452652593014,0.634,0.993284754964995
0.05482701997612004,0.634,0.9934276325189313
0.054650882599403074,0.6345,0.9934276325189313
0.05451556624211462,0.6345,0.9935705100728676
0.05306371390149213,0.639,0.9935705100728676
0.052872558189770026,0.639,0.9937133876268038
0.051434349623971205,0.6415,0.9937133876268038
0.05141471511506234,0.6415,0.9938562651807401
0.05099221942870213,0.6435,0.9938562651807401
0.050980758614348774,0.6435,0.9939991427346764
0.05080831277574986,0.645,0.9939991427346764
0.050696212646448455,0.645,0.9941420202886126
0.050545926816452105,0.646,0.9941420202886126
0.05048037822404441,0.646,0.9942848978425489
0.04844881793933986,0.6555,0.9942848978425489
0.04840440260506101,0.6555,0.9944277753964852
0.04839148313671243,0.656,0.9944277753964852
0.04838915302365082,0.656,0.9945706529504215
0.047946667297300995,0.658,0.9945706529504215
0.047700002526205855,0.658,0.9949992856122303
0.0462077925212406,0.67,0.9949992856122303
0.04614097122757561,0.67,0.9951421631661665
0.04586022561946366,0.6735,0.9951421631661665
0.04578420776713505,0.6735,0.9952850407201028
0.04558023445440055,0.674,0.9952850407201028
0.04554489691599933,0.674,0.9954279182740392
0.043515105426028565,0.6875,0.9954279182740392
0.04343731621028989,0.6875,0.9955707958279755
0.043221548427854875,0.69,0.9955707958279755
0.04294421187891296,0.69,0.9959994284897843
0.04067668754795249,0.7045,0.9959994284897843
0.040142947012051844,0.7045,0.9961423060437206
0.03932476463930546,0.707,0.9961423060437206
0.03927069598467117,0.707,0.9964280611515931
0.03868733674393938,0.7105,0.9964280611515931
0.03850204542385499,0.7105,0.9965709387055294
0.03834520731751091,0.7115,0.9965709387055294
0.038286416217008915,0.7115,0.9967138162594656
0.036931916240894605,0.716,0.9967138162594656
0.03685054210767956,0.716,0.9968566938134019
0.03657426392088426,0.7185,0.9968566938134019
0.036563003677409806,0.7185,0.9969995713673382
0.03490677275163257,0.727,0.9969995713673382
0.03481011765750324,0.727,0.9971424489212745
0.03419864768750553,0.7325,0.9971424489212745
0.03417169603687248,0.7325,0.9972853264752107
0.03357739634607277,0.736,0.9972853264752107
0.033574412942180436,0.736,0.997428204029147
0.03341829151611659,0.737,0.997428204029147
0.033387105589066074,0.737,0.9975710815830833
0.03322569628429,0.7385,0.9975710815830833
0.0332184060736926,0.7385,0.9977139591370195
0.03281862233036758,0.7415,0.9977139591370195
0.032714162348126914,0.7415,0.9978568366909558
0.03232610250398711,0.745,0.9978568366909558
0.03218793812384187,0.745,0.9979997142448921
0.03072454200335347,0.755,0.9979997142448921
0.030613169044281727,0.755,0.9981425917988284
0.03030857653624434,0.7575,0.9981425917988284
0.030287647815233142,0.7575,0.9982854693527646
0.029139738235478746,0.766,0.9982854693527646
0.02910046347897223,0.766,0.9985712244606373
0.02794381401534647,0.774,0.9985712244606373
0.027773119386877862,0.774,0.9987141020145736
0.02509724411242612,0.7955,0.9987141020145736
0.025042619168220905,0.7955,0.9988569795685098
0.022893374618789302,0.811,0.9988569795685098
0.02288595549969987,0.811,0.9989998571224461
0.020855469446279556,0.8335,0.9989998571224461
0.020676259065616744,0.8335,0.9991427346763824
0.019612229267142612,0.844,0.9991427346763824
0.019565296104203222,0.844,0.9992856122303186
0.01922811877334966,0.847,0.9992856122303186
0.01917289925774396,0.847,0.9994284897842549
0.01567047337887699,0.8755,0.9994284897842549
0.015655330061130616,0.8755,0.9995713673381912
0.014045811867375711,0.8915,0.9995713673381912
0.013873546463856724,0.8915,0.9997142448921275
0.013501428765249728,0.894,0.9997142448921275
0.013487888475873677,0.894,0.9998571224460637
0.0101900996343663,0.925,0.9998571224460637
0.010109865185240107,0.925,1.0
0.0005031280463971632,1.0,1.0
